Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0074"
"0,0100";"0,0000";"0,0068"
"0,0200";"0,0000";"0,0049"
"0,0300";"0,0000";"0,0039"
"0,0400";"0,0000";"0,0062"
"0,0500";"0,0000";"0,0096"
"0,0600";"0,0000";"0,0117"
"0,0700";"0,0000";"0,0097"
"0,0800";"0,0000";"0,0042"
"0,0900";"0,0002";"0,0014"
"0,1000";"0,0002";"0,0040"
"0,1100";"0,0002";"0,0072"
"0,1200";"0,0004";"0,0047"
"0,1300";"0,0005";"-0,0004"
"0,1400";"0,0007";"-0,0016"
"0,1500";"0,0011";"0,0036"
"0,1600";"0,0014";"0,0098"
"0,1700";"0,0019";"0,0130"
"0,1800";"0,0025";"0,0139"
"0,1900";"0,0032";"0,0139"
"0,2000";"0,0039";"0,0141"
"0,2100";"0,0046";"0,0154"
"0,2200";"0,0053";"0,0160"
"0,2300";"0,0059";"0,0165"
"0,2400";"0,0065";"0,0179"
"0,2500";"0,0071";"0,0204"
"0,2600";"0,0077";"0,0231"
"0,2700";"0,0083";"0,0253"
"0,2800";"0,0087";"0,0252"
"0,2900";"0,0091";"0,0244"
"0,3000";"0,0096";"0,0249"
"0,3100";"0,0099";"0,0279"
"0,3200";"0,0103";"0,0299"
"0,3300";"0,0106";"0,0315"
"0,3400";"0,0110";"0,0323"
"0,3500";"0,0112";"0,0329"
"0,3600";"0,0117";"0,0324"
"0,3700";"0,0120";"0,0309"
"0,3800";"0,0124";"0,0303"
"0,3900";"0,0127";"0,0324"
"0,4000";"0,0131";"0,0336"
"0,4100";"0,0135";"0,0343"
"0,4200";"0,0138";"0,0346"
"0,4300";"0,0142";"0,0375"
"0,4400";"0,0145";"0,0405"
"0,4500";"0,0149";"0,0418"
"0,4600";"0,0151";"0,0407"
"0,4700";"0,0155";"0,0398"
"0,4800";"0,0157";"0,0395"
"0,4900";"0,0161";"0,0389"
"0,5000";"0,0163";"0,0391"
"0,5100";"0,0166";"0,0412"
"0,5200";"0,0170";"0,0428"
"0,5300";"0,0175";"0,0416"
"0,5400";"0,0178";"0,0405"
"0,5500";"0,0182";"0,0416"
"0,5600";"0,0185";"0,0440"
"0,5700";"0,0190";"0,0452"
"0,5800";"0,0194";"0,0457"
"0,5900";"0,0197";"0,0460"
"0,6000";"0,0201";"0,0461"
"0,6100";"0,0203";"0,0468"
"0,6200";"0,0207";"0,0486"
"0,6300";"0,0209";"0,0492"
"0,6400";"0,0212";"0,0490"
"0,6500";"0,0215";"0,0488"
"0,6600";"0,0218";"0,0489"
"0,6700";"0,0222";"0,0513"
"0,6800";"0,0225";"0,0536"
"0,6900";"0,0228";"0,0546"
"0,7000";"0,0231";"0,0547"
"0,7100";"0,0236";"0,0561"
"0,7200";"0,0238";"0,0585"
"0,7300";"0,0242";"0,0596"
"0,7400";"0,0246";"0,0590"
"0,7500";"0,0249";"0,0581"
"0,7600";"0,0253";"0,0585"
"0,7700";"0,0256";"0,0582"
"0,7800";"0,0260";"0,0574"
"0,7900";"0,0262";"0,0576"
"0,8000";"0,0266";"0,0606"
"0,8100";"0,0269";"0,0624"
