Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0070"
"0,0100";"0,0000";"0,0048"
"0,0200";"0,0000";"0,0002"
"0,0300";"0,0000";"-0,0010"
"0,0400";"0,0000";"0,0027"
"0,0500";"0,0000";"0,0050"
"0,0600";"0,0000";"0,0050"
"0,0700";"0,0000";"0,0035"
"0,0800";"0,0000";"0,0042"
"0,0900";"0,0002";"0,0056"
"0,1000";"0,0002";"0,0053"
"0,1100";"0,0002";"0,0041"
"0,1200";"0,0004";"0,0020"
"0,1300";"0,0005";"-0,0002"
"0,1400";"0,0007";"-0,0012"
"0,1500";"0,0009";"0,0013"
"0,1600";"0,0013";"0,0057"
"0,1700";"0,0018";"0,0077"
"0,1800";"0,0025";"0,0068"
"0,1900";"0,0031";"0,0061"
"0,2000";"0,0038";"0,0094"
"0,2100";"0,0045";"0,0137"
"0,2200";"0,0052";"0,0149"
"0,2300";"0,0059";"0,0147"
"0,2400";"0,0064";"0,0139"
"0,2500";"0,0071";"0,0162"
"0,2600";"0,0076";"0,0194"
"0,2700";"0,0081";"0,0208"
"0,2800";"0,0087";"0,0192"
"0,2900";"0,0091";"0,0168"
"0,3000";"0,0096";"0,0174"
"0,3100";"0,0099";"0,0214"
"0,3200";"0,0103";"0,0277"
"0,3300";"0,0106";"0,0322"
"0,3400";"0,0110";"0,0327"
"0,3500";"0,0112";"0,0311"
"0,3600";"0,0116";"0,0296"
"0,3700";"0,0119";"0,0295"
"0,3800";"0,0123";"0,0294"
"0,3900";"0,0126";"0,0296"
"0,4000";"0,0130";"0,0287"
"0,4100";"0,0133";"0,0290"
"0,4200";"0,0137";"0,0309"
"0,4300";"0,0140";"0,0331"
"0,4400";"0,0144";"0,0355"
"0,4500";"0,0148";"0,0342"
"0,4600";"0,0151";"0,0307"
"0,4700";"0,0155";"0,0307"
"0,4800";"0,0157";"0,0356"
"0,4900";"0,0161";"0,0402"
"0,5000";"0,0163";"0,0415"
"0,5100";"0,0166";"0,0393"
"0,5200";"0,0170";"0,0386"
"0,5300";"0,0174";"0,0398"
"0,5400";"0,0177";"0,0404"
"0,5500";"0,0182";"0,0373"
"0,5600";"0,0185";"0,0353"
"0,5700";"0,0189";"0,0385"
"0,5800";"0,0192";"0,0437"
"0,5900";"0,0196";"0,0453"
"0,6000";"0,0200";"0,0446"
"0,6100";"0,0203";"0,0455"
"0,6200";"0,0205";"0,0469"
"0,6300";"0,0209";"0,0460"
"0,6400";"0,0211";"0,0450"
"0,6500";"0,0215";"0,0455"
"0,6600";"0,0217";"0,0475"
"0,6700";"0,0221";"0,0477"
"0,6800";"0,0224";"0,0468"
"0,6900";"0,0228";"0,0464"
"0,7000";"0,0230";"0,0480"
"0,7100";"0,0235";"0,0503"
"0,7200";"0,0238";"0,0515"
"0,7300";"0,0242";"0,0513"
"0,7400";"0,0246";"0,0517"
"0,7500";"0,0249";"0,0525"
"0,7600";"0,0253";"0,0555"
"0,7700";"0,0256";"0,0587"
"0,7800";"0,0260";"0,0607"
"0,7900";"0,0263";"0,0607"
"0,8000";"0,0267";"0,0601"
"0,8100";"0,0269";"0,0599"
"0,8200";"0,0273";"0,0575"
"0,8300";"0,0275";"0,0543"
"0,8400";"0,0279";"0,0551"
"0,8500";"0,0281";"0,0597"
"0,8600";"0,0285";"0,0636"
"0,8700";"0,0288";"0,0646"
"0,8800";"0,0290";"0,0647"
"0,8900";"0,0294";"0,0651"
"0,9000";"0,0297";"0,0652"
